year,bpld,agg educd,perwt
2015,dominican republic,Less than HS,100.0
2015,haiti,HS,289.0
2015,jamaica,BA or More,59.0
2015,jamaica,HS,453.0
2015,jamaica,Less than HS,330.0
2015,jamaica,Some College,224.0
2015,antigua-barbuda,Some College,84.0
2015,bahamas,Some College,72.0
2015,grenada,Less than HS,73.0
2015,st. lucia,Some College,108.0
2015,trinidad and tobago,BA or More,220.0
2015,trinidad and tobago,HS,65.0
2015,"caribbean, ns",BA or More,210.0
2015,"caribbean, ns",Some College,90.0
2015,"west indies, ns",HS,31.0
2015,"americas, ns",Less than HS,216.0
2015,argentina,BA or More,2281.0
2015,argentina,Some College,242.0
2015,bolivia,HS,90.0
2015,brazil,BA or More,5826.0
2015,brazil,HS,824.0
2015,brazil,Less than HS,372.0
2015,brazil,Some College,2256.0
2015,chile,BA or More,627.0
2015,chile,HS,366.0
2015,chile,Some College,169.0
2015,colombia,BA or More,1592.0
2015,colombia,HS,349.0
2015,colombia,Less than HS,75.0
2015,colombia,Some College,1732.0
2015,ecuador,BA or More,217.0
2015,ecuador,HS,121.0
2015,ecuador,Less than HS,166.0
2015,ecuador,Some College,90.0
2015,guyana/british guiana,HS,318.0
2015,paraguay,BA or More,77.0
2015,peru,BA or More,2190.0
2015,peru,HS,1522.0
2015,peru,Less than HS,739.0
2015,peru,Some College,1864.0
2015,venezuela,BA or More,683.0
2015,venezuela,Some College,286.0
2015,"south america, ns",BA or More,99.0
2015,denmark,BA or More,247.0
2015,denmark,Some College,1013.0
2015,finland,BA or More,1300.0
2015,finland,HS,165.0
2015,finland,Some College,692.0
2015,iceland,Some College,55.0
2015,norway,BA or More,546.0
2015,norway,HS,59.0
2015,norway,Some College,78.0
2015,sweden,BA or More,459.0
2015,sweden,HS,659.0
2015,sweden,Some College,2236.0
2015,england,BA or More,2616.0
2015,england,HS,567.0
2015,england,Some College,2771.0
2015,scotland,BA or More,218.0
2015,scotland,HS,276.0
2015,scotland,Some College,158.0
2015,"united kingdom, ns",BA or More,5219.0
2015,"united kingdom, ns",HS,399.0
2015,"united kingdom, ns",Less than HS,473.0
2015,"united kingdom, ns",Some College,1704.0
2015,ireland,BA or More,1394.0
2015,ireland,Some College,2802.0
2015,belgium,BA or More,477.0
2015,belgium,HS,106.0
2015,belgium,Some College,230.0
2015,france,BA or More,7032.0
2015,france,HS,1649.0
2015,france,Less than HS,473.0
2015,france,Some College,2085.0
2015,netherlands,BA or More,1310.0
2015,netherlands,HS,109.0
2015,netherlands,Some College,406.0
2015,switzerland,BA or More,747.0
2015,switzerland,HS,148.0
2015,switzerland,Less than HS,268.0
2015,switzerland,Some College,143.0
2015,albania,BA or More,180.0
2015,albania,HS,94.0
2015,albania,Some College,173.0
2015,greece,BA or More,776.0
2015,greece,HS,149.0
2015,greece,Less than HS,70.0
2015,greece,Some College,108.0
2015,macedonia,BA or More,70.0
2015,italy,BA or More,2606.0
2015,italy,HS,670.0
2015,italy,Less than HS,74.0
2015,italy,Some College,976.0
2015,portugal,BA or More,587.0
2015,portugal,HS,114.0
2015,spain,BA or More,3282.0
2015,spain,HS,208.0
2015,spain,Less than HS,159.0
2015,spain,Some College,313.0
2015,austria,BA or More,998.0
2015,austria,HS,46.0
2015,bulgaria,BA or More,397.0
2015,bulgaria,Some College,65.0
2015,czechoslovakia,BA or More,70.0
2015,slovakia,BA or More,103.0
2015,slovakia,Some College,149.0
2015,czech republic,BA or More,171.0
2015,czech republic,HS,53.0
2015,czech republic,Some College,95.0
2015,germany,BA or More,6223.0
2015,germany,HS,1540.0
2015,germany,Some College,1100.0
2015,hungary,BA or More,301.0
2015,hungary,HS,521.0
2015,hungary,Some College,380.0
2015,poland,BA or More,1254.0
2015,poland,HS,249.0
2015,poland,Less than HS,181.0
2015,romania,BA or More,1717.0
2015,romania,HS,436.0
2015,romania,Less than HS,197.0
2015,romania,Some College,357.0
2015,croatia,BA or More,413.0
2015,croatia,HS,48.0
2015,croatia,Some College,213.0
2015,serbia,BA or More,216.0
2015,bosnia,HS,72.0
2015,latvia,BA or More,388.0
2015,latvia,HS,118.0
2015,latvia,Less than HS,68.0
2015,latvia,Some College,104.0
2015,lithuania,BA or More,120.0
2015,other ussr/russia,BA or More,7905.0
2015,other ussr/russia,HS,917.0
2015,other ussr/russia,Less than HS,135.0
2015,other ussr/russia,Some College,2975.0
2015,byelorussia,BA or More,1122.0
2015,moldavia,BA or More,161.0
2015,moldavia,HS,159.0
2015,moldavia,Some College,354.0
2015,ukraine,BA or More,2921.0
2015,ukraine,HS,1568.0
2015,ukraine,Less than HS,107.0
2015,ukraine,Some College,1123.0
2015,armenia,BA or More,2396.0
2015,armenia,HS,1984.0
2015,armenia,Less than HS,87.0
2015,armenia,Some College,2627.0
2015,azerbaijan,BA or More,234.0
2015,azerbaijan,HS,86.0
2015,republic of georgia,BA or More,410.0
2015,republic of georgia,HS,135.0
2015,republic of georgia,Less than HS,152.0
2015,republic of georgia,Some College,250.0
2015,kazakhstan,BA or More,251.0
2015,kazakhstan,HS,539.0
2015,kazakhstan,Some College,305.0
2015,uzbekistan,BA or More,546.0
2015,uzbekistan,HS,132.0
2015,uzbekistan,Some College,273.0
2015,"ussr, ns",BA or More,653.0
2015,"europe, ns",BA or More,349.0
2015,"europe, ns",HS,111.0
2015,china,BA or More,55237.0
2015,china,HS,23565.0
2015,china,Less than HS,17102.0
2015,china,Some College,29093.0
2015,hong kong,BA or More,2556.0
2015,hong kong,HS,1101.0
2015,hong kong,Less than HS,554.0
2015,hong kong,Some College,1499.0
2015,taiwan,BA or More,11716.0
2015,taiwan,HS,917.0
2015,taiwan,Some College,2822.0
2015,japan,BA or More,8935.0
2015,japan,HS,3129.0
2015,japan,Less than HS,410.0
2015,japan,Some College,5835.0
2015,korea,BA or More,16360.0
2015,korea,HS,4043.0
2015,korea,Less than HS,870.0
2015,korea,Some College,7496.0
2015,cambodia (kampuchea),BA or More,297.0
2015,cambodia (kampuchea),HS,899.0
2015,cambodia (kampuchea),Less than HS,792.0
2015,cambodia (kampuchea),Some College,843.0
2015,indonesia,BA or More,2572.0
2015,indonesia,HS,1654.0
2015,indonesia,Less than HS,425.0
2015,indonesia,Some College,1021.0
2015,laos,HS,727.0
2015,laos,Less than HS,949.0
2015,laos,Some College,166.0
2015,malaysia,BA or More,1547.0
2015,malaysia,HS,304.0
2015,malaysia,Less than HS,62.0
2015,malaysia,Some College,594.0
2015,philippines,BA or More,32869.0
2015,philippines,HS,12638.0
2015,philippines,Less than HS,4354.0
2015,philippines,Some College,20012.0
2015,singapore,BA or More,1487.0
2015,singapore,HS,135.0
2015,singapore,Less than HS,148.0
2015,singapore,Some College,504.0
2015,thailand,BA or More,4898.0
2015,thailand,HS,1084.0
2015,thailand,Less than HS,808.0
2015,thailand,Some College,1978.0
2015,vietnam,BA or More,5271.0
2015,vietnam,HS,10841.0
2015,vietnam,Less than HS,10426.0
2015,vietnam,Some College,9509.0
2015,afghanistan,BA or More,1526.0
2015,afghanistan,HS,881.0
2015,afghanistan,Less than HS,1511.0
2015,afghanistan,Some College,538.0
2015,india,BA or More,92779.0
2015,india,HS,7761.0
2015,india,Less than HS,7424.0
2015,india,Some College,6199.0
2015,bangladesh,BA or More,581.0
2015,bangladesh,HS,795.0
2015,bangladesh,Less than HS,260.0
2015,bangladesh,Some College,246.0
2015,bhutan,BA or More,69.0
2015,bhutan,Less than HS,111.0
2015,burma (myanmar),BA or More,473.0
2015,burma (myanmar),HS,729.0
2015,burma (myanmar),Less than HS,492.0
2015,burma (myanmar),Some College,930.0
2015,pakistan,BA or More,2338.0
2015,pakistan,HS,1197.0
2015,pakistan,Less than HS,454.0
2015,pakistan,Some College,1007.0
2015,sri lanka (ceylon),BA or More,582.0
2015,sri lanka (ceylon),HS,308.0
2015,sri lanka (ceylon),Some College,460.0
2015,iran,BA or More,10618.0
2015,iran,HS,5260.0
2015,iran,Less than HS,1608.0
2015,iran,Some College,5273.0
2015,nepal,BA or More,1715.0
2015,nepal,HS,1259.0
2015,nepal,Less than HS,447.0
2015,nepal,Some College,1217.0
2015,cyprus,BA or More,106.0
2015,iraq,BA or More,3640.0
2015,iraq,HS,3834.0
2015,iraq,Less than HS,1903.0
2015,iraq,Some College,2170.0
2015,israel/palestine,BA or More,2025.0
2015,israel/palestine,HS,403.0
2015,israel/palestine,Less than HS,63.0
2015,israel/palestine,Some College,363.0
2015,jordan,BA or More,1309.0
2015,jordan,HS,603.0
2015,jordan,Less than HS,162.0
2015,jordan,Some College,618.0
2015,kuwait,BA or More,250.0
2015,kuwait,HS,225.0
2015,kuwait,Some College,502.0
2015,lebanon,BA or More,1568.0
2015,lebanon,HS,241.0
2015,lebanon,Less than HS,1363.0
2015,lebanon,Some College,292.0
2015,saudi arabia,BA or More,6115.0
2015,saudi arabia,HS,378.0
2015,saudi arabia,Some College,2933.0
2015,syria,BA or More,708.0
2015,syria,HS,1847.0
2015,syria,Less than HS,733.0
2015,syria,Some College,606.0
2015,turkey,BA or More,3900.0
2015,turkey,HS,270.0
2015,turkey,Less than HS,139.0
2015,turkey,Some College,867.0
2015,united arab emirates,BA or More,90.0
2015,united arab emirates,HS,7.0
2015,united arab emirates,Some College,306.0
2015,yemen arab republic (north),BA or More,151.0
2015,yemen arab republic (north),HS,75.0
2015,yemen arab republic (north),Less than HS,347.0
2015,yemen arab republic (north),Some College,609.0
2015,"asia, nec/ns",BA or More,683.0
2015,"asia, nec/ns",HS,411.0
2015,"asia, nec/ns",Some College,1739.0
2015,algeria,BA or More,448.0
2015,algeria,HS,315.0
2015,algeria,Less than HS,143.0
2015,algeria,Some College,139.0
2015,egypt/united arab rep,BA or More,4307.0
2015,egypt/united arab rep,HS,488.0
2015,egypt/united arab rep,Less than HS,204.0
2015,egypt/united arab rep,Some College,1891.0
2015,libya,BA or More,551.0
2015,libya,HS,81.0
2015,libya,Less than HS,117.0
2015,morocco,BA or More,433.0
2015,morocco,HS,55.0
2015,morocco,Less than HS,133.0
2015,morocco,Some College,503.0
2015,sudan,BA or More,181.0
2015,sudan,Some College,122.0
2015,"north africa, ns",BA or More,176.0
2015,"north africa, ns",HS,108.0
2015,"north africa, ns",Some College,169.0
2015,gambia,Some College,331.0
2015,ghana,BA or More,424.0
2015,ghana,Less than HS,333.0
2015,ghana,Some College,494.0
2015,nigeria,BA or More,1248.0
2015,nigeria,HS,173.0
2015,nigeria,Less than HS,394.0
2015,nigeria,Some College,897.0
2015,sierra leone,BA or More,52.0
2015,sierra leone,Some College,962.0
2015,"western africa, ns",BA or More,16.0
2015,"western africa, ns",HS,225.0
2015,"western africa, ns",Less than HS,34.0
2015,ethiopia,BA or More,1170.0
2015,ethiopia,HS,867.0
2015,ethiopia,Less than HS,450.0
2015,ethiopia,Some College,1028.0
2015,kenya,BA or More,499.0
2015,kenya,HS,837.0
2015,kenya,Some College,679.0
2015,somalia,Less than HS,728.0
2015,tanzania,Less than HS,146.0
2015,uganda,BA or More,215.0
2015,zambia,BA or More,68.0
2015,zambia,Some College,108.0
2015,zimbabwe,BA or More,271.0
2015,zimbabwe,HS,231.0
2015,"eastern africa, nec/ns",BA or More,1290.0
2015,"eastern africa, nec/ns",HS,200.0
